"","...1","X","datecollected","latitude","longitude","project_shortcode","catalogNumber","length","timeofday","interaction_order","data_source","mean.chlorophyll","zone","date","temp","bottom_temp","salinity","east_velo","north_velo","region"
"883",883,883,2014-12-30,28.4125,-80.4479,"FACT.COBCRP","COBCRP-0-20171019",NA,08:03:37,113,"acoustic",2.45789384841919,6,2014-12-30,24.5699331611395,24.5604113861918,36.3048188388348,0.0701925717294216,0.322885829955339,"EFL_Shelf"
"884",884,884,2014-12-30,28.4125,-80.4479,"FACT.COBCRP","COBCRP-0-20171019",NA,08:07:04,118,"acoustic",2.45789384841919,6,2014-12-30,24.5699331611395,24.5604113861918,36.3048188388348,0.0701925717294216,0.322885829955339,"EFL_Shelf"
"885",885,885,2014-12-30,28.4125,-80.4479,"FACT.COBCRP","COBCRP-0-20171019",NA,08:14:37,128,"acoustic",2.45789384841919,6,2014-12-30,24.5699331611395,24.5604113861918,36.3048188388348,0.0701925717294216,0.322885829955339,"EFL_Shelf"
"886",886,886,2014-12-30,28.4125,-80.4479,"FACT.COBCRP","COBCRP-0-20171019",NA,08:06:08,117,"acoustic",2.45789384841919,6,2014-12-30,24.5699331611395,24.5604113861918,36.3048188388348,0.0701925717294216,0.322885829955339,"EFL_Shelf"
"887",887,887,2014-12-30,28.4125,-80.4479,"FACT.COBCRP","COBCRP-0-20171019",NA,08:09:04,122,"acoustic",2.45789384841919,6,2014-12-30,24.5699331611395,24.5604113861918,36.3048188388348,0.0701925717294216,0.322885829955339,"EFL_Shelf"
"888",888,888,2014-12-30,28.4125,-80.4479,"FACT.COBCRP","COBCRP-0-20171019",NA,08:17:27,131,"acoustic",2.45789384841919,6,2014-12-30,24.5699331611395,24.5604113861918,36.3048188388348,0.0701925717294216,0.322885829955339,"EFL_Shelf"
"889",889,889,2014-12-30,28.4125,-80.4479,"FACT.COBCRP","COBCRP-0-20171019",NA,08:16:19,130,"acoustic",2.45789384841919,6,2014-12-30,24.5699331611395,24.5604113861918,36.3048188388348,0.0701925717294216,0.322885829955339,"EFL_Shelf"
"890",890,890,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,07:54:10,222,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"891",891,891,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:07:40,223,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"892",892,892,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:11:27,224,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"893",893,893,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:12:45,225,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"894",894,894,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:15:31,226,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"895",895,895,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:16:47,227,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"896",896,896,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:18:25,228,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"897",897,897,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:19:25,229,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"898",898,898,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:20:33,230,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"899",899,899,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:24:51,231,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"900",900,900,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:26:23,232,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"901",901,901,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:30:42,233,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"902",902,902,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:32:41,234,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"903",903,903,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:35:40,235,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"904",904,904,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:37:13,236,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"905",905,905,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:43:35,237,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"906",906,906,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:45:25,238,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"907",907,907,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:46:50,239,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"908",908,908,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:48:44,240,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"909",909,909,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:52:33,241,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"910",910,910,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:54:47,242,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"911",911,911,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,08:57:01,243,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"912",912,912,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,09:01:21,244,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"913",913,913,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,09:03:22,245,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"914",914,914,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,09:05:11,246,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"915",915,915,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,09:09:52,247,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"916",916,916,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,21:00:01,248,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"917",917,917,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,21:02:00,249,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"918",918,918,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,21:03:43,250,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"919",919,919,2015-01-03,28.393,-80.4894,"FACT.COBCRP","COBCRP-0-20171019",NA,21:29:32,251,"acoustic",NA,6,2015-01-03,24.0205999910831,24.009613327682,36.2758262548596,0.0512710958719254,0.335703603923321,"EFL_Shelf"
"920",920,920,2015-01-08,28.4119,-80.57,"FACT.COBCRP","COBCRP-0-20171019",NA,12:35:13,252,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"921",921,921,2015-01-08,28.4119,-80.57,"FACT.COBCRP","COBCRP-0-20171019",NA,12:36:38,253,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"922",922,922,2015-01-08,28.4119,-80.57,"FACT.COBCRP","COBCRP-0-20171019",NA,12:42:15,254,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"923",923,923,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:33:33,255,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"924",924,924,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:35:21,256,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"925",925,925,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:36:43,257,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"926",926,926,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:38:31,258,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"927",927,927,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:39:53,259,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"928",928,928,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:41:42,260,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"929",929,929,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:43:05,261,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"930",930,930,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:46:20,262,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"931",931,931,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:49:51,263,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"932",932,932,2015-01-08,28.4285,-80.5535,"FACT.COBCRP","COBCRP-0-20171019",NA,13:57:35,264,"acoustic",NA,6,2015-01-08,NA,NA,NA,NA,NA,"EFL_Shelf"
"933",933,933,2015-01-24,28.4984,-80.4741,"FACT.COBCRP","COBCRP-0-20171019",NA,18:17:28,273,"acoustic",NA,6,2015-01-24,21.5515305027366,21.5683767199516,36.3567003048956,-0.108035523444414,0.503555405884981,"EFL_Shelf"
"934",934,934,2015-01-24,28.4984,-80.4741,"FACT.COBCRP","COBCRP-0-20171019",NA,18:32:27,274,"acoustic",NA,6,2015-01-24,21.5515305027366,21.5683767199516,36.3567003048956,-0.108035523444414,0.503555405884981,"EFL_Shelf"
"935",935,935,2015-01-24,28.4984,-80.4741,"FACT.COBCRP","COBCRP-0-20171019",NA,18:37:50,275,"acoustic",NA,6,2015-01-24,21.5515305027366,21.5683767199516,36.3567003048956,-0.108035523444414,0.503555405884981,"EFL_Shelf"
"936",936,936,2015-01-24,28.4984,-80.4741,"FACT.COBCRP","COBCRP-0-20171019",NA,18:38:49,276,"acoustic",NA,6,2015-01-24,21.5515305027366,21.5683767199516,36.3567003048956,-0.108035523444414,0.503555405884981,"EFL_Shelf"
"937",937,937,2015-01-24,28.4984,-80.4741,"FACT.COBCRP","COBCRP-0-20171019",NA,18:52:44,277,"acoustic",NA,6,2015-01-24,21.5515305027366,21.5683767199516,36.3567003048956,-0.108035523444414,0.503555405884981,"EFL_Shelf"
"938",938,938,2015-01-24,28.4984,-80.4741,"FACT.COBCRP","COBCRP-0-20171019",NA,18:55:52,278,"acoustic",NA,6,2015-01-24,21.5515305027366,21.5683767199516,36.3567003048956,-0.108035523444414,0.503555405884981,"EFL_Shelf"
"939",939,939,2015-01-24,28.4984,-80.4741,"FACT.COBCRP","COBCRP-0-20171019",NA,19:04:03,279,"acoustic",NA,6,2015-01-24,21.5515305027366,21.5683767199516,36.3567003048956,-0.108035523444414,0.503555405884981,"EFL_Shelf"
"940",940,940,2015-01-24,28.4984,-80.4741,"FACT.COBCRP","COBCRP-0-20171019",NA,19:07:09,280,"acoustic",NA,6,2015-01-24,21.5515305027366,21.5683767199516,36.3567003048956,-0.108035523444414,0.503555405884981,"EFL_Shelf"
"941",941,941,2015-01-24,28.5444,-80.4149,"FACT.COBCRP","COBCRP-0-20171019",NA,14:27:29,265,"acoustic",NA,6,2015-01-24,22.1609240993857,22.1946165338159,36.3856928888708,-0.0952177494764328,0.623187962919474,"EFL_Shelf"
"942",942,942,2015-01-24,28.5444,-80.4149,"FACT.COBCRP","COBCRP-0-20171019",NA,14:32:47,266,"acoustic",NA,6,2015-01-24,22.1609240993857,22.1946165338159,36.3856928888708,-0.0952177494764328,0.623187962919474,"EFL_Shelf"
"943",943,943,2015-01-24,28.5444,-80.4149,"FACT.COBCRP","COBCRP-0-20171019",NA,14:34:44,267,"acoustic",NA,6,2015-01-24,22.1609240993857,22.1946165338159,36.3856928888708,-0.0952177494764328,0.623187962919474,"EFL_Shelf"
"944",944,944,2015-01-24,28.5444,-80.4149,"FACT.COBCRP","COBCRP-0-20171019",NA,14:36:21,268,"acoustic",NA,6,2015-01-24,22.1609240993857,22.1946165338159,36.3856928888708,-0.0952177494764328,0.623187962919474,"EFL_Shelf"
"945",945,945,2015-01-24,28.5444,-80.4149,"FACT.COBCRP","COBCRP-0-20171019",NA,14:38:28,269,"acoustic",NA,6,2015-01-24,22.1609240993857,22.1946165338159,36.3856928888708,-0.0952177494764328,0.623187962919474,"EFL_Shelf"
"946",946,946,2015-01-24,28.5444,-80.4149,"FACT.COBCRP","COBCRP-0-20171019",NA,14:42:27,270,"acoustic",NA,6,2015-01-24,22.1609240993857,22.1946165338159,36.3856928888708,-0.0952177494764328,0.623187962919474,"EFL_Shelf"
"947",947,947,2015-01-24,28.5444,-80.4149,"FACT.COBCRP","COBCRP-0-20171019",NA,14:56:01,271,"acoustic",NA,6,2015-01-24,22.1609240993857,22.1946165338159,36.3856928888708,-0.0952177494764328,0.623187962919474,"EFL_Shelf"
"948",948,948,2015-01-24,28.5444,-80.4149,"FACT.COBCRP","COBCRP-0-20171019",NA,15:01:56,272,"acoustic",NA,6,2015-01-24,22.1609240993857,22.1946165338159,36.3856928888708,-0.0952177494764328,0.623187962919474,"EFL_Shelf"
"949",949,949,2015-01-25,28.5454,-80.4622,"FACT.COBCRP","COBCRP-0-20171019",NA,01:58:15,281,"acoustic",3.33574450016022,6,2015-01-25,21.4284798726439,21.445326089859,36.3887447398156,-0.0714133121073246,0.305185094475746,"EFL_Shelf"
"950",950,950,2015-01-25,28.5454,-80.4622,"FACT.COBCRP","COBCRP-0-20171019",NA,02:12:25,283,"acoustic",3.33574450016022,6,2015-01-25,21.4284798726439,21.445326089859,36.3887447398156,-0.0714133121073246,0.305185094475746,"EFL_Shelf"
"951",951,951,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:06:51,282,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"952",952,952,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:17:27,284,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"953",953,953,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:19:06,285,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"954",954,954,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:20:10,286,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"955",955,955,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:22:53,287,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"956",956,956,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:26:53,288,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"957",957,957,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:28:29,289,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"958",958,958,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:29:26,290,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"959",959,959,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:30:25,291,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"960",960,960,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:31:28,292,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"961",961,961,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:32:40,293,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"962",962,962,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:34:07,294,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"963",963,963,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:36:08,295,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"964",964,964,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:37:55,296,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"965",965,965,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:39:14,297,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"966",966,966,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:40:57,298,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"967",967,967,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:42:07,299,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"968",968,968,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:48:10,304,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"969",969,969,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:43:33,301,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"970",970,970,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:45:29,302,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"971",971,971,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:47:08,303,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"972",972,972,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:54:01,308,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"973",973,973,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:49:19,305,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"974",974,974,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:50:42,306,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"975",975,975,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:52:34,307,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"976",976,976,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:59:02,312,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"977",977,977,2015-01-25,28.5477,-80.4557,"FACT.COBCRP","COBCRP-0-20171019",NA,02:57:47,310,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"978",978,978,2015-01-25,28.5527,-80.4537,"FACT.COBCRP","COBCRP-0-20171019",NA,02:57:46,309,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"979",979,979,2015-01-25,28.5527,-80.4537,"FACT.COBCRP","COBCRP-0-20171019",NA,02:59:02,311,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"980",980,980,2015-01-25,28.5527,-80.4537,"FACT.COBCRP","COBCRP-0-20171019",NA,02:43:33,300,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
"981",981,981,2015-01-25,28.5527,-80.4537,"FACT.COBCRP","COBCRP-0-20171019",NA,03:00:39,313,"acoustic",3.33574450016022,6,2015-01-25,22.0378734692931,22.0744956806302,36.402478069067,-0.0659199804067612,0.39674062281847,"EFL_Shelf"
