"","project_shortcode","locality","latitude","longitude","length","observedweight","lengthtype","length2","length2type","datecollected","institutioncode","interaction_order","catalognumber...13","datelastmodified","timezone","yearcollected","monthcollected","daycollected","julianday","timeofday","sex","the_geom","catalognumber...23","cat_num","chlorophyll_mg_m3"
"2269","USMCOB","Navarre Beach, FL",30.378,-86.862,1.02,NA,"FL",1.04,"TL",2015-04-16,"USM",1,"USMCOB-RC54776",2026-05-05,"UTC",2015,4,16,106,00:00:00,NA,"POINT(-86.862 30.378)","USMCOB-RC54776","USMCOB-RC54776-1",NA
"2270","USMCOB","Off Panama City, FL (15 mi offshore)",30.045,-86.034,NA,NA,NA,NA,NA,2015-07-04,"USM",2,"USMCOB-RC54776",2026-05-05,"UTC",2015,7,4,185,00:00:00,NA,"POINT(-86.034 30.045)","USMCOB-RC54776","USMCOB-RC54776-2",NA
"2271","USMCOB","Navarre, FL",30.378,-86.862,1.08,NA,"FL",NA,NA,2015-04-13,"USM",1,"USMCOB-RC54780",2026-05-05,"UTC",2015,4,13,103,00:00:00,NA,"POINT(-86.862 30.378)","USMCOB-RC54780","USMCOB-RC54780-1",NA
"2272","USMCOB","Fouchon, LA - South Timbalier BOEM lease area rig",29.021,-90.14,1.19,NA,"FL",NA,NA,2016-05-13,"USM",2,"USMCOB-RC54780",2026-05-05,"UTC",2016,5,13,134,00:00:00,NA,"POINT(-90.14 29.021)","USMCOB-RC54780","USMCOB-RC54780-2",NA
"2273","USMCOB","MAIN PASS, BLOCK 116(DBL. REC)",29.457,-88.84,0.71,NA,"FL",0.79,"TL",1990-04-30,"USM",1,"USMCOB-RC5480",2026-05-05,"UTC",1990,4,30,120,00:00:00,NA,"POINT(-88.84 29.457)","USMCOB-RC5480","USMCOB-RC5480-1",NA
"2274","USMCOB","12 MI. S. OF PETIT BOIS IS.,MS",30.035,-88.401,0.89,NA,"FL",0.97,"TL",1990-09-15,"USM",2,"USMCOB-RC5480",2026-05-05,"UTC",1990,9,15,258,00:00:00,NA,"POINT(-88.401 30.035)","USMCOB-RC5480","USMCOB-RC5480-2",NA
"2275","USMCOB","Perdido Key,Fl.",30.288,-87.427,0.91,NA,"FL",1.02,"TL",2013-06-20,"USM",1,"USMCOB-RC54877",2026-05-05,"UTC",2013,6,20,171,00:00:00,NA,"POINT(-87.427 30.288)","USMCOB-RC54877","USMCOB-RC54877-1",NA
"2276","USMCOB","Off Destin, FL",30.38,-86.5,0.98,NA,"TL",NA,NA,2015-04-09,"USM",2,"USMCOB-RC54877",2026-05-05,"UTC",2015,4,9,99,00:00:00,NA,"POINT(-86.5 30.38)","USMCOB-RC54877","USMCOB-RC54877-2",0.766894578933716
"2277","USMCOB","9 MI. S. OF FORT MORGAN, AL",30.093879,-88.02109,0.55,NA,"FL",0.59,"TL",1990-05-23,"USM",1,"USMCOB-RC5491",2026-05-05,"UTC",1990,5,23,143,00:00:00,NA,"POINT(-88.02109 30.093879)","USMCOB-RC5491","USMCOB-RC5491-1",NA
"2278","USMCOB","BIG PINE KEY, FL (BAHIA HONDA)",24.628,-81.352,0.94,NA,"FL",NA,NA,1991-05-03,"USM",2,"USMCOB-RC5491",2026-05-05,"UTC",1991,5,3,123,00:00:00,NA,"POINT(-81.352 24.628)","USMCOB-RC5491","USMCOB-RC5491-2",NA
"2279","USMCOB","26'03/97'06",26.05,-97.1,0.7,NA,"FL",0.79,"TL",2012-08-11,"USM",1,"USMCOB-RC54982",2026-05-05,"UTC",2012,8,11,224,00:00:00,NA,"POINT(-97.1 26.05)","USMCOB-RC54982","USMCOB-RC54982-1",0.405347004532814
"2280","USMCOB","off Vera Cruz, Mexico",19.913,-96.097,0.99,NA,"TL",NA,NA,2013-12-27,"USM",2,"USMCOB-RC54982",2026-05-05,"UTC",2013,12,27,361,00:00:00,NA,"POINT(-96.097 19.913)","USMCOB-RC54982","USMCOB-RC54982-2",NA
"2281","USMCOB","3.5 MI. S. OF FORT MORGAN, ALA",30.17,-88.03,0.6,NA,"FL",0.65,"TL",1990-05-23,"USM",1,"USMCOB-RC5500",2026-05-05,"UTC",1990,5,23,143,00:00:00,NA,"POINT(-88.03 30.17)","USMCOB-RC5500","USMCOB-RC5500-1",NA
"2282","USMCOB","OFF FORT MORGAN, AL",30.218,-88.018,NA,NA,NA,NA,NA,1991-10-12,"USM",2,"USMCOB-RC5500",2026-05-05,"UTC",1991,10,12,285,00:00:00,NA,"POINT(-88.018 30.218)","USMCOB-RC5500","USMCOB-RC5500-2",NA
"2283","USMCOB","29'13.430/89'54.301",29.223833,-89.905017,0.99,NA,"FL",NA,NA,2012-08-21,"USM",1,"USMCOB-RC55023",2026-05-05,"UTC",2012,8,21,234,00:00:00,NA,"POINT(-89.905017 29.223833)","USMCOB-RC55023","USMCOB-RC55023-1",NA
"2284","USMCOB","NE of Ship Island, MS",30.257,-88.9,0.96,NA,"FL",1.08,"TL",2012-09-23,"USM",2,"USMCOB-RC55023",2026-05-05,"UTC",2012,9,23,267,00:00:00,NA,"POINT(-88.9 30.257)","USMCOB-RC55023","USMCOB-RC55023-2",19.2257022857666
"2285","USMCOB","28-37.051 80-24.335",28.617517,-80.405583,0.74,NA,"FL",0.81,"TL",2013-07-03,"USM",1,"USMCOB-RC55033",2026-05-05,"UTC",2013,7,3,184,00:00:00,NA,"POINT(-80.405583 28.617517)","USMCOB-RC55033","USMCOB-RC55033-1",NA
"2286","USMCOB","off Port Canaveral",28.41,-80.584,0.89,NA,"TL",NA,NA,2013-07-23,"USM",2,"USMCOB-RC55033",2026-05-05,"UTC",2013,7,23,204,00:00:00,NA,"POINT(-80.584 28.41)","USMCOB-RC55033","USMCOB-RC55033-2",NA
"2287","USMCOB","28-37.045 80-24.360",28.617417,-80.406,0.69,NA,"FL",0.74,"TL",2013-07-07,"USM",1,"USMCOB-RC55034",2026-05-05,"UTC",2013,7,7,188,00:00:00,NA,"POINT(-80.406 28.617417)","USMCOB-RC55034","USMCOB-RC55034-1",NA
"2288","USMCOB","Merritt Island, FL",28.313,-80.673,NA,NA,NA,NA,NA,2015-03-12,"USM",2,"USMCOB-RC55034",2026-05-05,"UTC",2015,3,12,71,00:00:00,NA,"POINT(-80.673 28.313)","USMCOB-RC55034","USMCOB-RC55034-2",NA
"2289","USMCOB","28-38.492N 80-25.600W",28.641533,-80.426667,0.79,NA,"FL",0.86,"TL",2014-06-10,"USM",1,"USMCOB-RC55037",2026-05-05,"UTC",2014,6,10,161,00:00:00,NA,"POINT(-80.426667 28.641533)","USMCOB-RC55037","USMCOB-RC55037-1",0.484130352735519
"2290","USMCOB","St. Lucie Inlet, FL ""the sand pile""",27.148,-80.137,0.91,NA,"TL",NA,NA,2016-03-20,"USM",2,"USMCOB-RC55037",2026-05-05,"UTC",2016,3,20,80,00:00:00,NA,"POINT(-80.137 27.148)","USMCOB-RC55037","USMCOB-RC55037-2",NA
"2291","USMCOB","88'25/30'05",30.211125,-87.660774,0.85,NA,"FL",0.89,"TL",2012-06-12,"USM",1,"USMCOB-RC55056",2026-05-05,"UTC",2012,6,12,164,00:00:00,NA,"POINT(-87.660774 30.211125)","USMCOB-RC55056","USMCOB-RC55056-1",NA
"2292","USMCOB","west of Destin Pass",30.383,-86.515,NA,NA,NA,NA,NA,2013-04-20,"USM",2,"USMCOB-RC55056",2026-05-05,"UTC",2013,4,20,110,00:00:00,NA,"POINT(-86.515 30.383)","USMCOB-RC55056","USMCOB-RC55056-2",NA
"2293","USMCOB","St. Marks FL",30.074,-84.185,0.7,NA,"FL",0.76,"TL",2015-04-26,"USM",1,"USMCOB-RC55305",2026-05-05,"UTC",2015,4,26,116,00:00:00,NA,"POINT(-84.185 30.074)","USMCOB-RC55305","USMCOB-RC55305-1",NA
"2294","USMCOB","St. Marks, Florida - Dog Ballard Reef",29.951,-84.081,1.07,NA,"FL",1.17,"TL",2018-06-24,"USM",2,"USMCOB-RC55305",2026-05-05,"UTC",2018,6,24,175,00:00:00,NA,"POINT(-84.081 29.951)","USMCOB-RC55305","USMCOB-RC55305-2",11.1639533042908
"2295","USMCOB","Jeanette's Pier, Nags Head, NC",35.911,-75.593,0.71,NA,"FL",0.81,"TL",2014-08-09,"USM",1,"USMCOB-RC55346",2026-05-05,"UTC",2014,8,9,221,00:00:00,NA,"POINT(-75.593 35.911)","USMCOB-RC55346","USMCOB-RC55346-1",NA
"2296","USMCOB","Virginia Beach, VA",36.851789,-75.972627,1.42,NA,"TL",NA,NA,2018-08-29,"USM",2,"USMCOB-RC55346",2026-05-05,"UTC",2018,8,29,241,00:00:00,NA,"POINT(-75.972627 36.851789)","USMCOB-RC55346","USMCOB-RC55346-2",NA
"2297","USMCOB","Jeanette's Pier, Nags Head, NC",35.911,-75.593,0.66,NA,"FL",0.74,"TL",2014-08-14,"USM",1,"USMCOB-RC55377",2026-05-05,"UTC",2014,8,14,226,00:00:00,NA,"POINT(-75.593 35.911)","USMCOB-RC55377","USMCOB-RC55377-1",NA
"2298","USMCOB","Chesapeake Bay at mouth of Rappahannock River",37.6,-76.236,0.91,NA,"FL",0.91,"TL",2015-07-17,"USM",2,"USMCOB-RC55377",2026-05-05,"UTC",2015,7,17,198,00:00:00,NA,"POINT(-76.236 37.6)","USMCOB-RC55377","USMCOB-RC55377-2",8.24126720428467
"2299","USMCOB","N 29 45.071 W 84 34.501",29.751183,-84.575017,0.81,NA,"FL",0.91,"TL",2017-05-06,"USM",1,"USMCOB-RC55407",2026-05-05,"UTC",2017,5,6,126,00:00:00,NA,"POINT(-84.575017 29.751183)","USMCOB-RC55407","USMCOB-RC55407-1",NA
"2300","USMCOB","29 45.068, 84 34.494",29.751,-84.575,0.85,NA,"FL",0.97,"TL",2017-07-05,"USM",2,"USMCOB-RC55407",2026-05-05,"UTC",2017,7,5,186,00:00:00,NA,"POINT(-84.575 29.751)","USMCOB-RC55407","USMCOB-RC55407-2",48.9250710805257
"2301","USMCOB","Destin, FL",30.38,-86.5,0.52,NA,"FL",0.56,"TL",2015-04-18,"USM",1,"USMCOB-RC55415",2026-05-05,"UTC",2015,4,18,108,00:00:00,NA,"POINT(-86.5 30.38)","USMCOB-RC55415","USMCOB-RC55415-1",NA
"2302","USMCOB","N 30 17.090 W -87 11.162",30.285,-87.186,NA,NA,NA,NA,NA,2015-05-01,"USM",2,"USMCOB-RC55415",2026-05-05,"UTC",2015,5,1,121,00:00:00,NA,"POINT(-87.186 30.285)","USMCOB-RC55415","USMCOB-RC55415-2",NA
"2303","USMCOB","St. Marks, Florida 29-56.94, 84-05.11",29.949,-84.085,0.94,NA,"FL",1.09,"TL",2013-04-27,"USM",1,"USMCOB-RC55492",2026-05-05,"UTC",2013,4,27,117,00:00:00,NA,"POINT(-84.085 29.949)","USMCOB-RC55492","USMCOB-RC55492-1",NA
"2304","USMCOB","St. Marks, Florida",30.074,-84.185,0.94,NA,"FL",1.06,"TL",2013-05-17,"USM",2,"USMCOB-RC55492",2026-05-05,"UTC",2013,5,17,137,00:00:00,NA,"POINT(-84.185 30.074)","USMCOB-RC55492","USMCOB-RC55492-2",NA
"2305","USMCOB","Shell Point, Florida",30.057,-84.29,0.74,NA,"FL",0.77,"TL",2013-07-24,"USM",1,"USMCOB-RC55500",2026-05-05,"UTC",2013,7,24,205,00:00:00,NA,"POINT(-84.29 30.057)","USMCOB-RC55500","USMCOB-RC55500-1",NA
"2306","USMCOB","mouth of St. Marks River",30.074,-84.185,0.91,NA,"FL",NA,NA,2014-06-21,"USM",2,"USMCOB-RC55500",2026-05-05,"UTC",2014,6,21,172,00:00:00,NA,"POINT(-84.185 30.074)","USMCOB-RC55500","USMCOB-RC55500-2",24.0433235168457
"2307","USMCOB","Pensacola, FL 30 19.914, 86 59.154",30.315,-87.203,0.48,NA,"FL",0.51,"TL",2017-05-02,"USM",1,"USMCOB-RC55519",2026-05-05,"UTC",2017,5,2,122,00:00:00,NA,"POINT(-87.203 30.315)","USMCOB-RC55519","USMCOB-RC55519-1",NA
"2308","USMCOB","Destin, FL",30.38,-86.5,NA,NA,NA,NA,NA,2017-07-14,"USM",2,"USMCOB-RC55519",2026-05-05,"UTC",2017,7,14,195,00:00:00,NA,"POINT(-86.5 30.38)","USMCOB-RC55519","USMCOB-RC55519-2",NA
"2309","USMCOB","Pensacola Beach",30.315,-87.203,0.91,NA,"FL",0.99,"TL",2014-04-23,"USM",1,"USMCOB-RC55606",2026-05-05,"UTC",2014,4,23,113,00:00:00,NA,"POINT(-87.203 30.315)","USMCOB-RC55606","USMCOB-RC55606-1",NA
"2310","USMCOB","Pensacola Bay, FL",30.415,-87.134,1.22,NA,"TL",NA,NA,2016-06-03,"USM",2,"USMCOB-RC55606",2026-05-05,"UTC",2016,6,3,155,00:00:00,NA,"POINT(-87.134 30.415)","USMCOB-RC55606","USMCOB-RC55606-2",NA
"2311","USMCOB","Pensacola",30.315,-87.203,1.09,NA,"FL",1.17,"TL",2014-04-25,"USM",1,"USMCOB-RC55608",2026-05-05,"UTC",2014,4,25,115,00:00:00,NA,"POINT(-87.203 30.315)","USMCOB-RC55608","USMCOB-RC55608-1",NA
"2312","USMCOB","Pensacola Beach, FL",30.333,-87.15,1.04,NA,"FL",NA,NA,2015-04-18,"USM",2,"USMCOB-RC55608",2026-05-05,"UTC",2015,4,18,108,00:00:00,NA,"POINT(-87.15 30.333)","USMCOB-RC55608","USMCOB-RC55608-2",NA
"2313","USMCOB","FH-1 (OFF HORN ISLAND, MS)",30.059,-88.611,0.74,NA,"FL",0.81,"TL",1992-03-07,"USM",1,"USMCOB-RC5561",2026-05-05,"UTC",1992,3,7,67,00:00:00,NA,"POINT(-88.611 30.059)","USMCOB-RC5561","USMCOB-RC5561-1",NA
"2314","USMCOB","BUOY 19, PASC. SHIP CHANNEL,MS",30.222,-88.508,0.91,NA,"TL",NA,NA,1992-06-16,"USM",2,"USMCOB-RC5561",2026-05-05,"UTC",1992,6,16,168,00:00:00,NA,"POINT(-88.508 30.222)","USMCOB-RC5561","USMCOB-RC5561-2",NA
"2315","USMCOB","Pensacola, FL",30.315,-87.203,0.84,NA,"FL",0.91,"TL",2015-04-17,"USM",1,"USMCOB-RC55648",2026-05-05,"UTC",2015,4,17,107,00:00:00,NA,"POINT(-87.203 30.315)","USMCOB-RC55648","USMCOB-RC55648-1",NA
"2316","USMCOB","S. of Pensacola, FL",30.333,-87.15,0.79,NA,"FL",NA,NA,2015-05-10,"USM",2,"USMCOB-RC55648",2026-05-05,"UTC",2015,5,10,130,00:00:00,NA,"POINT(-87.15 30.333)","USMCOB-RC55648","USMCOB-RC55648-2",NA
"2317","USMCOB","Pensacola, FL- 2 mi from Pass",30.289,-87.3,0.86,NA,"TL",NA,NA,2017-03-29,"USM",2,"USMCOB-RC55684",2026-05-05,"UTC",2017,3,29,88,00:00:00,NA,"POINT(-87.3 30.289)","USMCOB-RC55684","USMCOB-RC55684-2",5.71589767932892
"2318","USMCOB","DOG KEYS PASS, FAREWELL BUOY",30.201,-88.757,NA,NA,NA,NA,NA,1990-09-14,"USM",1,"USMCOB-RC5581",2026-05-05,"UTC",1990,9,14,257,00:00:00,NA,"POINT(-88.757 30.201)","USMCOB-RC5581","USMCOB-RC5581-1",NA
"2319","USMCOB","5 MI. SE. OF PETIT BOIS IS.,MS",30.158,-88.365,0.76,NA,"FL",NA,NA,1990-09-22,"USM",2,"USMCOB-RC5581",2026-05-05,"UTC",1990,9,22,265,00:00:00,NA,"POINT(-88.365 30.158)","USMCOB-RC5581","USMCOB-RC5581-2",NA
"2320","USMCOB","Ocean Springs, MS",30.406,-88.834,1.07,NA,"FL",1.22,"TL",2019-09-28,"USM",2,"USMCOB-RC56113",2026-05-05,"UTC",2019,9,28,271,00:00:00,NA,"POINT(-88.834 30.406)","USMCOB-RC56113","USMCOB-RC56113-2",NA
"2321","USMCOB","Pensacola Beach, FL - 4 mi. S",30.315,-87.203,0.74,NA,"FL",NA,NA,2015-06-23,"USM",1,"USMCOB-RC56164",2026-05-05,"UTC",2015,6,23,174,00:00:00,NA,"POINT(-87.203 30.315)","USMCOB-RC56164","USMCOB-RC56164-1",1.28171616792679
"2322","USMCOB","Pensacola Bay, FL - Farewell Buoy",30.263,-87.291,1,NA,"FL",NA,NA,2016-06-02,"USM",2,"USMCOB-RC56164",2026-05-05,"UTC",2016,6,2,154,00:00:00,NA,"POINT(-87.291 30.263)","USMCOB-RC56164","USMCOB-RC56164-2",NA
"2323","USMCOB","Pensacola Beach, FL - 2 mi. out",30.3,-87.15,0.41,NA,"TL",NA,NA,2018-05-22,"USM",2,"USMCOB-RC56169",2026-05-05,"UTC",2018,5,22,142,00:00:00,NA,"POINT(-87.15 30.3)","USMCOB-RC56169","USMCOB-RC56169-2",NA
"2324","USMCOB","Jennettes Pier, Nags Head, NC",35.911,-75.593,0.81,NA,"FL",0.89,"TL",2015-06-04,"USM",1,"USMCOB-RC56269",2026-05-05,"UTC",2015,6,4,155,00:00:00,NA,"POINT(-75.593 35.911)","USMCOB-RC56269","USMCOB-RC56269-1",NA
"2325","USMCOB","Chesapeake Bay - 37 05 51.8, 76 12 25.7",37.1,-76.207,0.94,NA,"FL",1.04,"TL",2016-06-22,"USM",2,"USMCOB-RC56269",2026-05-05,"UTC",2016,6,22,174,00:00:00,NA,"POINT(-76.207 37.1)","USMCOB-RC56269","USMCOB-RC56269-2",NA
"2326","USMCOB","Jennettes Pier, Nags Head, NC",35.911,-75.593,0.93,NA,"FL",1.02,"TL",2016-06-27,"USM",1,"USMCOB-RC56273",2026-05-05,"UTC",2016,6,27,179,00:00:00,NA,"POINT(-75.593 35.911)","USMCOB-RC56273","USMCOB-RC56273-1",NA
"2327","USMCOB","Cape Henry, VA",36.931153,-76.019931,1.37,NA,"TL",NA,NA,2018-08-17,"USM",2,"USMCOB-RC56273",2026-05-05,"UTC",2018,8,17,229,00:00:00,NA,"POINT(-76.019931 36.931153)","USMCOB-RC56273","USMCOB-RC56273-2",NA
"2328","USMCOB","Jennettes Pier, Nags Head, NC",35.911,-75.593,0.41,NA,"FL",0.44,"TL",2016-08-09,"USM",1,"USMCOB-RC56280",2026-05-05,"UTC",2016,8,9,222,00:00:00,NA,"POINT(-75.593 35.911)","USMCOB-RC56280","USMCOB-RC56280-1",NA
"2329","USMCOB","8.5 miles off Rodanthe, NC",35.6078,-75.2548,0.71,NA,"FL",0.8,"TL",2014-05-20,"USM",1,"USMCOB-RC56501",2026-05-05,"UTC",2014,5,20,140,00:00:00,NA,"POINT(-75.2548 35.6078)","USMCOB-RC56501","USMCOB-RC56501-1",0.688249498605728
"2330","USMCOB","Chesapeake Bay - offshore of Dividing Creek in Va waters",37.94,-76.722,1.16,NA,"TL",NA,NA,2015-07-03,"USM",2,"USMCOB-RC56501",2026-05-05,"UTC",2015,7,3,184,00:00:00,NA,"POINT(-76.722 37.94)","USMCOB-RC56501","USMCOB-RC56501-2",NA
"2331","USMCOB","12282.1 / 46968.2",29.65,-88.84333,0.48,NA,"FL",0.51,"TL",1990-10-21,"USM",1,"USMCOB-RC5655",2026-05-05,"UTC",1990,10,21,294,00:00:00,NA,"POINT(-88.84333 29.65)","USMCOB-RC5655","USMCOB-RC5655-1",NA
"2332","USMCOB","GRAND GOSIER IS., BRETON SOUND",29.546,-89.068,0.69,NA,"FL",NA,NA,1991-07-29,"USM",2,"USMCOB-RC5655",2026-05-05,"UTC",1991,7,29,210,00:00:00,NA,"POINT(-89.068 29.546)","USMCOB-RC5655","USMCOB-RC5655-2",NA
"2333","USMCOB","Off Sebastian Inlet, FL",27.861,-80.447,0.79,NA,"FL",NA,NA,2015-04-03,"USM",2,"USMCOB-RC56711",2026-05-05,"UTC",2015,4,3,93,00:00:00,NA,"POINT(-80.447 27.861)","USMCOB-RC56711","USMCOB-RC56711-2",NA
"2334","USMCOB","Homosassa, FL",28.785,-82.62,0.83,NA,"FL",NA,NA,2017-10-11,"USM",2,"USMCOB-RC56744",2026-05-05,"UTC",2017,10,11,284,00:00:00,NA,"POINT(-82.62 28.785)","USMCOB-RC56744","USMCOB-RC56744-2",NA
"2335","USMCOB","30 03.894, 88 30.299",30.0649,-88.50498,1.32,NA,"TL",NA,NA,2018-06-15,"USM",2,"USMCOB-RC56762",2026-05-05,"UTC",2018,6,15,166,00:00:00,NA,"POINT(-88.50498 30.0649)","USMCOB-RC56762","USMCOB-RC56762-2",2.48829364776611
"2336","USMCOB","Oregon Inlet, NC sea buoy",35.81,-75.51,0.76,NA,"FL",0.84,"TL",2015-05-31,"USM",1,"USMCOB-RC56838",2026-05-05,"UTC",2015,5,31,151,00:00:00,NA,"POINT(-75.51 35.81)","USMCOB-RC56838","USMCOB-RC56838-1",NA
"2337","USMCOB","Windmill Point Light, N of Rappahannock R.",37.6,-76.236,0.93,NA,"TL",NA,NA,2015-07-07,"USM",2,"USMCOB-RC56838",2026-05-05,"UTC",2015,7,7,188,00:00:00,NA,"POINT(-76.236 37.6)","USMCOB-RC56838","USMCOB-RC56838-2",NA
"2338","USMCOB","Moorehead City, NC - 30 mi. S",34.717,-76.726,0.99,NA,"TL",NA,NA,2017-07-20,"USM",2,"USMCOB-RC56839",2026-05-05,"UTC",2017,7,20,201,00:00:00,NA,"POINT(-76.726 34.717)","USMCOB-RC56839","USMCOB-RC56839-2",NA
"2339","USMCOB","Fish Haven 2, MS",30.085,-88.565,0.53,NA,"FL",0.58,"TL",2022-07-08,"USM",1,"USMCOB-RC56845",2026-05-05,"UTC",2022,7,8,189,00:00:00,NA,"POINT(-88.565 30.085)","USMCOB-RC56845","USMCOB-RC56845-1",1.39988785982132
"2340","USMCOB","Pascagoula Ship Channel, MS - farewell buoy",30.142,-88.578,0.58,NA,"TL",NA,NA,2022-07-28,"USM",2,"USMCOB-RC56845",2026-05-05,"UTC",2022,7,28,209,00:00:00,NA,"POINT(-88.578 30.142)","USMCOB-RC56845","USMCOB-RC56845-2",NA
"2341","USMCOB","OFF CHANDELEUR ISLANDS",29.819,-88.836,0.61,NA,"FL",0.66,"TL",1990-07-15,"USM",1,"USMCOB-RC5685",2026-05-05,"UTC",1990,7,15,196,00:00:00,NA,"POINT(-88.836 29.819)","USMCOB-RC5685","USMCOB-RC5685-1",NA
"2342","USMCOB","6 MI.S. OF CHANDELEUR IS.LIGHT",29.964,-88.873,0.61,NA,"FL",0.66,"TL",1990-07-16,"USM",2,"USMCOB-RC5685",2026-05-05,"UTC",1990,7,16,197,00:00:00,NA,"POINT(-88.873 29.964)","USMCOB-RC5685","USMCOB-RC5685-2",NA
"2343","USMCOB","Navarre, FL",30.378,-86.862,0.81,NA,"FL",0.89,"TL",2015-04-22,"USM",1,"USMCOB-RC56896",2026-05-05,"UTC",2015,4,22,112,00:00:00,NA,"POINT(-86.862 30.378)","USMCOB-RC56896","USMCOB-RC56896-1",NA
"2344","USMCOB","Orange Beach",30.267,-87.585,0.89,NA,"TL",NA,NA,2015-05-30,"USM",2,"USMCOB-RC56896",2026-05-05,"UTC",2015,5,30,150,00:00:00,NA,"POINT(-87.585 30.267)","USMCOB-RC56896","USMCOB-RC56896-2",NA
"2345","USMCOB","Pensacola Beach, FL",30.315,-87.203,0.71,NA,"FL",0.79,"TL",2015-04-26,"USM",1,"USMCOB-RC56902",2026-05-05,"UTC",2015,4,26,116,00:00:00,NA,"POINT(-87.203 30.315)","USMCOB-RC56902","USMCOB-RC56902-1",NA
"2346","USMCOB","Destin, FL",30.38,-86.5,1.02,NA,"FL",NA,NA,2017-07-18,"USM",2,"USMCOB-RC56902",2026-05-05,"UTC",2017,7,18,199,00:00:00,NA,"POINT(-86.5 30.38)","USMCOB-RC56902","USMCOB-RC56902-2",NA
"2347","USMCOB","Navarre, FL",30.378,-86.862,0.99,NA,"FL",1.12,"TL",2019-04-15,"USM",1,"USMCOB-RC57000",2026-05-05,"UTC",2019,4,15,105,00:00:00,NA,"POINT(-86.862 30.378)","USMCOB-RC57000","USMCOB-RC57000-1",NA
"2348","USMCOB","Jupiter Island, FL - 9 mi. off",27.071,-79.959,0.86,NA,"FL",NA,NA,2020-02-16,"USM",2,"USMCOB-RC57000",2026-05-05,"UTC",2020,2,16,47,00:00:00,NA,"POINT(-79.959 27.071)","USMCOB-RC57000","USMCOB-RC57000-2",NA
"2349","USMCOB","Mobile Bay, AL",30.428,-88.015,0.36,NA,"FL",0.38,"TL",2016-09-22,"USM",1,"USMCOB-RC57143",2026-05-05,"UTC",2016,9,22,266,00:00:00,NA,"POINT(-88.015 30.428)","USMCOB-RC57143","USMCOB-RC57143-1",NA
"2350","USMCOB","Mobile Bay, AL",30.428,-88.015,0.38,NA,"TL",NA,NA,2016-09-28,"USM",2,"USMCOB-RC57143",2026-05-05,"UTC",2016,9,28,272,00:00:00,NA,"POINT(-88.015 30.428)","USMCOB-RC57143","USMCOB-RC57143-2",NA
"2351","USMCOB","30 21.867, 86 54.114",30.36445,-86.9019,1.24,NA,"FL",1.33,"TL",2018-05-03,"USM",1,"USMCOB-RC57196",2026-05-05,"UTC",2018,5,3,123,00:00:00,NA,"POINT(-86.9019 30.36445)","USMCOB-RC57196","USMCOB-RC57196-1",NA
"2352","USMCOB","Ft. Morgan AL - 14 mi. S at Rig",30.02,-88.017,NA,NA,NA,NA,NA,2018-06-09,"USM",2,"USMCOB-RC57196",2026-05-05,"UTC",2018,6,9,160,00:00:00,NA,"POINT(-88.017 30.02)","USMCOB-RC57196","USMCOB-RC57196-2",NA
"2353","USMCOB","12850.0 / 47035.0",30.04333,-87.86667,0.64,NA,"TL",NA,NA,1990-10-18,"USM",1,"USMCOB-RC5720",2026-05-05,"UTC",1990,10,18,291,00:00:00,NA,"POINT(-87.86667 30.04333)","USMCOB-RC5720","USMCOB-RC5720-1",NA
"2354","USMCOB","SE.OF SAND IS. LIGHT HOUSE, AL",30.184,-88.046,0.74,NA,"TL",NA,NA,1990-11-23,"USM",2,"USMCOB-RC5720",2026-05-05,"UTC",1990,11,23,327,00:00:00,NA,"POINT(-88.046 30.184)","USMCOB-RC5720","USMCOB-RC5720-2",NA
"2355","USMCOB","WEST END OF SHIP ISL.",30.21,-88.964,0.74,NA,"FL",0.8,"TL",1990-08-12,"USM",1,"USMCOB-RC5721",2026-05-05,"UTC",1990,8,12,224,00:00:00,NA,"POINT(-88.964 30.21)","USMCOB-RC5721","USMCOB-RC5721-1",NA
"2356","USMCOB","0.5 MI.SW. OF GLPT. SHIP CHAN.",30.344,-89.09,0.84,NA,"TL",NA,NA,1990-10-06,"USM",2,"USMCOB-RC5721",2026-05-05,"UTC",1990,10,6,279,00:00:00,NA,"POINT(-89.09 30.344)","USMCOB-RC5721","USMCOB-RC5721-2",NA
"2357","USMCOB","WEST END OF SHIP ISL.",30.21,-88.964,0.72,NA,"FL",0.8,"TL",1990-08-20,"USM",1,"USMCOB-RC5726",2026-05-05,"UTC",1990,8,20,232,00:00:00,NA,"POINT(-88.964 30.21)","USMCOB-RC5726","USMCOB-RC5726-1",NA
"2358","USMCOB","8 MI. S. OF ORANGE BEACH, AL",30.151,-87.585,0.85,NA,"FL",0.96,"TL",1990-10-28,"USM",2,"USMCOB-RC5726",2026-05-05,"UTC",1990,10,28,301,00:00:00,NA,"POINT(-87.585 30.151)","USMCOB-RC5726","USMCOB-RC5726-2",NA
"2359","USMCOB","WEST END OF SHIP ISL.",30.21,-88.964,0.66,NA,"FL",0.74,"TL",1990-08-20,"USM",1,"USMCOB-RC5728",2026-05-05,"UTC",1990,8,20,232,00:00:00,NA,"POINT(-88.964 30.21)","USMCOB-RC5728","USMCOB-RC5728-1",NA
